query,title,query_count,title_count,cooccurrence,npmi,similarity
stands,treestands,3186,188,26,0.5472230838144498,0.5214008092880249
dyson,dc65,2316,170,36,0.6101719590374326,0.521397054195404
dc65,dyson,170,2316,20,0.5481169015166667,0.521397054195404
mouthguard,braces,629,1957,34,0.5264858674805157,0.5213956236839294
lc103xl,j870dw,76,55,10,0.7658852010735858,0.5213873386383057
lampshades,nightstand,92,4366,24,0.5655204960834709,0.5213852524757385
buidling,building,16,17638,16,0.5473119310727361,0.5213786363601685
sitzbath,soak,31,3054,14,0.6040505174951187,0.5213746428489685
wei,liu,109,152,10,0.6795142047405283,0.5213690400123596
liu,wei,152,109,11,0.6896139334543625,0.5213689804077148
topsy,tail,226,6779,44,0.5385684485836433,0.5212424397468567
tail,topsy,6779,226,40,0.5284958502204218,0.5212424397468567
landmowers,lawn,13,11779,13,0.5658100299080737,0.5212153196334839
motherboard,1150,1747,67,10,0.5568956337492431,0.5211740136146545
ninjago,spinjitzu,1027,72,10,0.5857004309187243,0.5211737751960754
mx922,251xl,202,144,11,0.6541014200885117,0.5211716890335083
qc448,q,26,3354,14,0.6093162705189916,0.5211489200592041
danica,patrick,92,1223,15,0.6000613978463045,0.5211432576179504
patrick,danica,1223,92,15,0.6000613978463045,0.5211432576179504
osmosis,membrane,715,687,32,0.5823756996400906,0.5211027264595032
membrane,osmosis,687,715,30,0.5754968497947661,0.5211027264595032
yo,gabba,545,52,16,0.6958360911120567,0.5210991501808167
software,ibm,2152,132,13,0.5264070413900478,0.5210139751434326
banarasi,saree,282,491,40,0.6936076373158853,0.521011233329773
motherboard,am4,1747,774,88,0.6250861896067412,0.5209919810295105
toner,laserjet,4452,963,87,0.540007221099541,0.5208555459976196
bowls,mixing,9114,4061,273,0.508791991663352,0.520851194858551
zyrtec,antihistamine,77,234,15,0.7179385722597434,0.5208224058151245
564,c6300,262,139,13,0.6573909092212034,0.5208212733268738
carburetor,180cc,2011,36,12,0.6053842533638076,0.5207844376564026
avery,dennison,2270,60,21,0.6229090005731939,0.520775556564331
machanicle,mechanical,16,6584,18,0.6233466321991473,0.5207581520080566
packages,parcel,1064,382,16,0.5237372522347685,0.5207237601280212
answering,waiting,971,680,22,0.5237393520434844,0.5206702351570129
dean,edell,479,75,15,0.6735309150936365,0.5206555724143982
edell,dean,75,479,15,0.6735309150936365,0.5206555724143982
mantle,mantel,533,600,20,0.5617511749101711,0.5206472873687744
vacumms,vacuum,15,27002,19,0.5410771016473098,0.5206272602081299
ladder,footwork,5226,72,14,0.5156439033462622,0.5205459594726562
vans,skate,3722,3045,143,0.5244383101290722,0.5205331444740295
equal,rights,703,1432,63,0.6074981897344349,0.5205230712890625
rights,equal,1432,703,33,0.5370307071068435,0.5205230712890625
ballons,confetti,141,4652,21,0.519511343803261,0.5205063819885254
rob,zombie,193,1714,12,0.5089923001022095,0.5205053091049194
zombie,rob,1714,193,11,0.5007081148207098,0.5205053091049194
shelby,carroll,206,56,10,0.7022176705633367,0.5204839706420898
hulk,incredible,917,739,25,0.5349713005498113,0.520479679107666
sentai,busters,200,205,29,0.7387949140632071,0.5204694867134094
busters,sentai,205,200,41,0.7802228876199904,0.5204694867134094
tonsil,airgoesin,205,44,10,0.7176477410000983,0.5204388499259949
indian,diya,3939,50,13,0.5497612835532795,0.5204283595085144
bandaids,adhesive,77,29460,44,0.5114322432921953,0.5204155445098877
couples,ɍéstraiṅt,5414,60,15,0.5318318133274421,0.5203625559806824
endoscope,inspection,409,915,23,0.565793391406053,0.5202397704124451
tn730,730,202,463,10,0.5709663162400872,0.5202200412750244
wrenches,ratcheting,304,581,15,0.5710427883760679,0.5202151536941528
harmonica,blues,345,1149,25,0.5706512423400729,0.5201826691627502
antlers,elk,408,867,18,0.5444689565076104,0.5201795101165771
s5e,t725,316,97,24,0.7362613537130765,0.5201600790023804
vitiam,vitamin,16,23138,25,0.5752007116946573,0.520156741142273
mexicano,molcajete,99,257,28,0.7666937961645904,0.5201370716094971
swiffer,mopping,1048,359,59,0.6695157977838976,0.5200933218002319
bede,headboard,15,4914,12,0.6042430933376747,0.5200187563896179
comforters,coverlet,1136,1717,37,0.5038554576223788,0.5200135111808777
marracon,moroccan,15,2351,12,0.6510156211953734,0.5200055241584778
wonka,willy,191,237,13,0.6435208598698627,0.5199968814849854
diffusers,aromatherapy,1469,7616,135,0.5188295094388331,0.5199680924415588
quests,rpg,932,1132,43,0.561878697593363,0.5199422240257263
eyeshadow,pigmented,4007,793,117,0.5960535389788223,0.5199347138404846
antiviral,viral,54,173,11,0.7257637048855503,0.5198074579238892
jexl,juice,12,7145,11,0.5858974086496063,0.5197668671607971
951xl,8100,143,220,20,0.7137996230391012,0.519724428653717
crackers,cheddar,1652,1700,47,0.503525104327646,0.5196914672851562
arcade,playable,2272,110,10,0.5093220214821147,0.5196545720100403
dodgers,brooklyn,354,728,17,0.5592884286979295,0.5196181535720825
hufflepuff,potter,170,5484,30,0.5323359491080489,0.5195558071136475
erótica,avidlove,25,3356,11,0.5872661561061016,0.5195467472076416
cornbread,muffin,51,1483,10,0.5842839973087575,0.5195151567459106
máscara,facial,15,17422,13,0.5317261119090422,0.5195125937461853
902,6900,167,227,24,0.7221604174151627,0.519429624080658
scetchpad,sketchbook,58,1309,15,0.6253772051462196,0.5193841457366943
hernia,navel,802,527,30,0.5856212285142178,0.5193701386451721
macaw,perch,130,914,13,0.581984755535342,0.5193647146224976
liverpool,f.c.,378,69,12,0.6701526474677574,0.5193594694137573
gates,doorways,1100,625,31,0.5562884660653783,0.5193486213684082
scooper,rake,823,1206,49,0.5803431568192449,0.5192822217941284
fern,grows,637,327,11,0.5298918692621226,0.5192393064498901
grows,fern,327,637,11,0.5298918692621226,0.5192393064498901
abdominal,ab,1632,2803,67,0.5067428611847473,0.5192375779151917
c1,d1,489,570,20,0.5707635027490704,0.5192020535469055
course,obstacle,1600,380,24,0.5380115726218154,0.5191800594329834
obstacle,course,380,1600,23,0.5336800498340546,0.5191800594329834
episcopal,prayer,26,2229,16,0.6496074520807134,0.5191535353660583
fig,ficus,714,119,11,0.5864695612613798,0.5191501975059509
cowboy,western,4431,8583,292,0.5147063435799748,0.5191285610198975
humidifiers,aircare,1818,54,11,0.5773544073159815,0.519119918346405
peculiar,miss,159,2736,16,0.5193465303538134,0.5191026329994202
vertuoline,intenso,626,140,13,0.6013933262488872,0.5190885066986084
buba,bubba,23,585,19,0.7635588888392473,0.519086480140686
stella,mccartney,500,103,11,0.6180586981757232,0.5190767049789429
burner,incense,7682,2283,158,0.50285688966484,0.5190007090568542
keeys,key,11,27200,18,0.555372081251773,0.5189629793167114
arginine,nitric,1093,896,35,0.5450624447761008,0.5189625024795532
nitric,arginine,896,1093,26,0.5144222693680411,0.5189625024795532
castellanos,spanish,22,5166,10,0.5587427336848635,0.5189602971076965
matted,dematting,596,226,10,0.5480884748095686,0.518955409526825
cucumber,melon,836,698,16,0.5003677579803695,0.5188336968421936
boomerang,yoyo,185,140,29,0.7696637732339139,0.5188302397727966
camara,rebel,68,3153,10,0.5189351550140998,0.5187870860099792
dripers,irrigation,16,1408,18,0.723788013402404,0.5187658667564392
simalac,similac,14,365,15,0.7990345688138701,0.5187290906906128
nosle,nozzle,15,4933,32,0.7104313363582682,0.5187022686004639
hoops,hula,2317,585,28,0.5001556796617797,0.5186631679534912
tumbling,incline,602,1234,19,0.5014402789137798,0.5186612010002136
pricks,lancets,28,486,12,0.7114272870884802,0.5186328291893005
951xl,251dw,143,149,18,0.7274165569068024,0.5186173915863037
oximetro,o2,50,628,16,0.6892102108097983,0.5185225605964661
cleasing,exfoliating,105,4015,32,0.5927172130181557,0.5185084342956543
velcrow,fastening,16,551,12,0.7389668418637346,0.5185037851333618
ware,corningware,1213,248,35,0.6254016912946766,0.5184814929962158
tongs,hands...simi,1463,33,11,0.6221336195849916,0.5184732675552368
jobabo,jojoba,16,1234,18,0.7323775720839931,0.5184618830680847
doggie,poop,932,2551,88,0.5841023551768636,0.5184549689292908
instapix,camera,15,62508,27,0.5211558304615757,0.5184135437011719
anne,gables,1147,119,13,0.5731427462776901,0.5183277130126953
gables,anne,119,1147,22,0.6277485040094993,0.5183277130126953
lego,minifigure,14515,642,133,0.5308193656647433,0.5183185935020447
cardiolgy,stethoscope,16,1359,14,0.6983020313983586,0.5183032751083374
barras,bar,18,45038,25,0.5230453603287633,0.5182642340660095
q,wwg1wga,3354,51,14,0.566151346269382,0.5182602405548096
microcomputer,interfacing,33,212,14,0.7709558536532756,0.5182501673698425
gordon,nascar,407,409,10,0.5348080538025975,0.5182303786277771
mudding,taping,45,237,17,0.7659093653444885,0.5182299017906189
lumix,dmc,482,723,14,0.520558881643653,0.5182248950004578
tarts,pastries,553,524,25,0.5915011845884853,0.518208384513855
735xt,235,123,432,25,0.7043698700661001,0.5182005167007446
14.8v,inspiron,159,1778,20,0.5698357451649942,0.5181912779808044
treadmill,incline,1353,1234,39,0.5199470116541322,0.5181854367256165
incline,treadmill,1234,1353,41,0.5251771309484227,0.5181854367256165
sweatshaper,trainer,14,10962,11,0.5491659215819812,0.5181412696838379
canned,tuna,1146,701,43,0.5806921174347317,0.5181223154067993
epson,printhead,1845,104,13,0.5514242800517829,0.5181093811988831
printhead,epson,104,1845,10,0.5258961970895092,0.5181093811988831
waterburger,ketchup,9,602,11,0.7601368087235341,0.5181066393852234
headers,hds,133,51,11,0.7459600882845097,0.5180830359458923
lego,ninjago,14515,1027,159,0.5159106334029785,0.5180816054344177
ninjago,lego,1027,14515,174,0.5263521320940504,0.5180816054344177
beatroot,root,16,5508,13,0.6010392476703422,0.5180480480194092
skates,playwheels,2723,75,11,0.5311381120503146,0.5180196166038513
bouncy,jumping,1003,1731,50,0.5435627622537106,0.5180194973945618
polyvisol,supplement,30,23340,19,0.5053057207427744,0.5180062055587769
versace,gianni,1402,92,14,0.5842373495689733,0.5179951786994934
charms,pendants,5373,1801,131,0.5262645486027044,0.5179623961448669
dolcegabana,gabbana,16,1083,19,0.7470278152656242,0.5179402828216553
hammer,mjolnir,4702,131,24,0.5371481995265569,0.51788330078125
briggs,riley,887,501,15,0.511665921807969,0.517865002155304
riley,briggs,501,887,15,0.5116659218079691,0.517865002155304
diaphragm,stethoscope,360,1359,18,0.52335131804417,0.5178645849227905
snoopy,peanuts,561,1563,40,0.5668266712619325,0.5178577899932861
contributors,etc.,17,2652,15,0.6589167075798718,0.5178455710411072
thermarest,rest,23,6876,21,0.6130814016791856,0.5178317427635193
louis,amour,1547,194,24,0.584861867588844,0.5178124904632568
xfinity,cox,647,493,40,0.6362866094690592,0.5178106427192688
litter,clumping,4285,487,108,0.617632974897141,0.5178074836730957
32x80,80,54,13944,26,0.5319570951634456,0.5178066492080688
bongs,hookah,30,686,11,0.6759322553588005,0.5177997946739197
rifles,turret,627,205,10,0.5510248154114227,0.5177543759346008
displex,remover,11,19333,11,0.528583669275731,0.5177420377731323
kanzashi,japanese,29,8324,12,0.5289817167011884,0.5177047252655029
drain,overflow,23802,8574,913,0.5187868819994392,0.5176989436149597
overflow,drain,8574,23802,1683,0.6046439730300933,0.5176989436149597
hydroxytryptophan,serotonin,168,140,15,0.7007897602712584,0.5176721811294556
accomplished.,does,47,2909,39,0.6915341311585866,0.5176230669021606
lions,sheep,809,1456,82,0.6267638927580749,0.5175966620445251
sheep,lions,1456,809,72,0.6116203018646391,0.5175966620445251
auger,digger,845,623,19,0.5239452374161805,0.517595112323761
carburetor,carbhub,2011,98,10,0.5242198175331849,0.5175929665565491
carbhub,carburetor,98,2011,15,0.5639912039794782,0.5175929665565491
babaliss,babylisspro,15,798,14,0.7365468180305462,0.5175511240959167
921,w16w,345,128,24,0.7120317927849416,0.5175411105155945
pulseometer,monitor,16,28956,18,0.5268993562622796,0.5175198316574097
sold,realtor,3010,192,20,0.5229525918654967,0.5174880623817444
ex,xy,1590,322,20,0.5308960244656243,0.5174376368522644
h10,9145,275,187,29,0.7235696361550202,0.5173794627189636
acrílicas,acrylic,16,23111,18,0.5415812362719907,0.5172882676124573
acrilicas,acrylic,31,23111,19,0.5038073163687858,0.5172882676124573
muzzle,barking,237,1694,18,0.5362250049126736,0.5172749757766724
950xl,8100,149,220,23,0.7269298964583084,0.5172241926193237
hamster.,cage,10,6414,12,0.6130660036211284,0.5172180533409119
952xl,8730,205,184,33,0.7596788142656895,0.5171979069709778
inflatables,raft,1066,1048,28,0.5131179002119032,0.517166793346405
compaq,cq60,185,72,18,0.758006570938559,0.5171530246734619
preservatives,lubricant,1059,3200,91,0.5621673217689679,0.5171201825141907
pijama,pajamas,56,11327,35,0.5746245714979175,0.5171152949333191
krabby,spongebob,159,957,31,0.6580961034550424,0.5171031355857849
pail,compost,1222,527,20,0.5158547065098283,0.5169879198074341
bday,75th,965,211,13,0.5476390862201771,0.5169851779937744
rosary,crucifix,854,562,15,0.506711892112458,0.5169652104377747
handsantizer,sanitizer,16,2600,17,0.6776049552722754,0.5169602036476135
cornstarch,powdered,129,963,21,0.6289614333311682,0.5169596672058105
motorocyle,motorcycle,16,15189,17,0.5630954940944302,0.5169363617897034
gauges,plugs,1189,4251,102,0.5459052890662774,0.5169276595115662
ale,mead,230,1493,12,0.5066229396184635,0.5168896317481995
raffle,tickets,325,366,41,0.7069360918098586,0.5168644785881042
tickets,raffle,366,325,35,0.6885533703796897,0.5168644785881042
perry,ellis,1111,1007,66,0.6053085216155389,0.5168439149856567
ellis,perry,1007,1111,67,0.6070276050324067,0.5168439149856567
subway,nyc,568,524,27,0.5979032402646165,0.5168381333351135
nyc,subway,524,568,15,0.5374610983704965,0.5168381333351135
pirates,caribbean,447,871,20,0.548850904491234,0.5168128609657288
savsealer,sealer,8,3216,15,0.695015433542088,0.5168030261993408
messi,barcelona,134,276,10,0.6291519558879508,0.5167961716651917
plantas,pots,86,8789,43,0.5848987170708466,0.5167912244796753
sokio,seiko,11,1449,14,0.7181997678422566,0.5167761445045471
4khdmi,60hz,42,3044,10,0.5513609254505913,0.5167711973190308
optimus,transformers,330,1229,34,0.6019056203749198,0.5167654752731323
transformers,optimus,1229,330,19,0.5409900365140123,0.5167654752731323
lures,tackle,1177,1605,36,0.5032277359957815,0.5167520046234131
tackle,lures,1605,1177,42,0.5191980531540549,0.5167520046234131
vuitton,louis,717,1547,112,0.6686959025291204,0.5167499780654907
louis,vuitton,1547,717,108,0.6642222030229816,0.5167499780654907
jessicahair,lace,6,44197,11,0.5146583845218133,0.5167426466941833
harnrss,ls1,10,140,10,0.8344871328101682,0.5167402625083923
1x5p,2.54mm,26,116,10,0.7863546525278199,0.5167178511619568
supers,megahouse,37,90,11,0.7908479997742124,0.5166754126548767
woodburning,carving,110,2317,14,0.5406024079200286,0.5166627168655396
trojans,usc,55,74,10,0.7675577445185359,0.5166410207748413
pontiac,gto,556,153,14,0.6109051263266119,0.5166270136833191
gto,pontiac,153,556,15,0.6180573950592408,0.5166270136833191
gio,profumo,384,97,15,0.6712035959105996,0.5165879130363464
profumo,gio,97,384,13,0.6559539385360328,0.5165877938270569
anderson,operator,438,400,15,0.5715637269708786,0.5165776610374451
pclight,glow,8,13898,11,0.5695014085015683,0.5165684223175049
bpr40,cls1410,27,61,10,0.824296727921036,0.5165296792984009
known,trivia,287,655,16,0.5735665031114965,0.5164818167686462
monsterarts,godzilla,45,816,21,0.7091302097880737,0.5164474248886108
watch42,44mm,12,9484,15,0.599326653493938,0.516440749168396
ceylong,cinnamon,16,3276,25,0.705277667590605,0.5164042711257935
8tb,7200,444,734,20,0.5605131056064909,0.5163761377334595
windsheild,windshield,26,6526,16,0.5801883625059967,0.5163727402687073
glo,truglo,864,263,47,0.6781705246675908,0.5163710713386536
gaussmeter,detector,18,4137,10,0.5852592445741708,0.5163571238517761
toothpastes,fluoride,18,1696,10,0.6411835888234837,0.5163567066192627
collander,collapsible,56,9661,33,0.5791287597651908,0.5163516998291016
ohio,state,1090,8480,140,0.5373314956568298,0.5163325667381287
state,ohio,8480,1090,149,0.5445639266239803,0.5163324475288391
pourer,aerator,608,1224,20,0.5063730877381373,0.5162714719772339
msi,i7,1937,5083,113,0.508297734347949,0.5162420272827148
slicer,wedger,3887,43,15,0.5745941420615265,0.516234815120697
gpu,pci,554,666,22,0.5621369893539385,0.516227662563324
bob,newhart,5260,54,13,0.526412429071637,0.5161539316177368
newhart,bob,54,5260,12,0.5186611888537974,0.5161539316177368
maze,challenging,1445,299,14,0.5067870119699789,0.5161318778991699
actylic,acrylic,13,23111,13,0.5228324211953468,0.516127347946167
illumibowl,bowl,24,18385,15,0.5121232704119473,0.5161077380180359
raquet,paddle,15,3212,12,0.6312183227489314,0.5161074995994568
straitening,straightener,16,4402,17,0.6434448283539458,0.5160940885543823
coverstick,concealer,18,3208,20,0.6739806276169982,0.5160808563232422
lavendar+essential+oils+for+diffusers,oil,8,72270,19,0.5178207152584123,0.5160529017448425
toaster,convection,3651,1293,117,0.5666985964785969,0.516029953956604
kcup,keurig,172,6815,52,0.5752756200768075,0.5160145163536072
twitting,jig,14,1148,11,0.6915316379790697,0.5159919261932373
backoff,alternative,11,8577,10,0.5704181724677222,0.5159862041473389
cords,bungee,2757,2233,94,0.5222998927503579,0.5159745216369629
cashews,pecans,649,384,10,0.5094989374308717,0.5159522891044617
handbags,satchel,2914,2738,171,0.5720213113556287,0.5159448981285095
rogaine,regrowth,227,632,46,0.7075627166174577,0.5159210562705994
901,j4680,304,134,28,0.7351370948246722,0.515910267829895
imaging,thermal,339,15994,76,0.5081763317611968,0.5158641934394836
urinary,tract,1065,636,23,0.5265334253837141,0.5158541202545166
toenails,fungus,649,989,78,0.6646142996755818,0.5158461928367615
